visitor_id,referrer,page,user_agent,id,created_date,updated_date,created_by_id,created_by,is_sample
"3khnnta18qqmonqjw02","https://app.base44.com/","/games","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","69f569ce32027e124d008f34","2026-05-02T03:04:46.681000","2026-05-02T03:04:46.681000","69ee32c21259f0511987060d","elimcoen@gmail.com","false"
"3khnnta18qqmonqjw02","https://app.base44.com/","/movies/69f569a25ec39f55f402451a","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","69f569b50535a36c9da7cb7e","2026-05-02T03:04:21.113000","2026-05-02T03:04:21.113000","69ee32c21259f0511987060d","elimcoen@gmail.com","false"
"3khnnta18qqmonqjw02","https://app.base44.com/","/movies","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","69f569b128fa5f26b1c9d1b1","2026-05-02T03:04:17.851000","2026-05-02T03:04:17.851000","69ee32c21259f0511987060d","elimcoen@gmail.com","false"
"3khnnta18qqmonqjw02","https://app.base44.com/","/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","69f569ad54441b1a1637d503","2026-05-02T03:04:13.022000","2026-05-02T03:04:13.022000","69ee32c21259f0511987060d","elimcoen@gmail.com","false"
"kk6nmbx7xhmonrdhd8","https://app.base44.com/","/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","69f569a73593567e135acc09","2026-05-02T03:04:07.685000","2026-05-02T03:04:07.685000","69ee32c21259f0511987060d","elimcoen@gmail.com","false"
"3khnnta18qqmonqjw02","https://app.base44.com/","/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","69f5696c78e7f50b7f1f935d","2026-05-02T03:03:08.432000","2026-05-02T03:03:08.432000","69ee32c21259f0511987060d","elimcoen@gmail.com","false"
"3khnnta18qqmonqjw02","https://app.base44.com/","/games","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","69f5696751ff10bf33c61dea","2026-05-02T03:03:03.657000","2026-05-02T03:03:03.657000","69ee32c21259f0511987060d","elimcoen@gmail.com","false"
"3khnnta18qqmonqjw02","https://app.base44.com/","/movies","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","69f56966572fd3c135c8a1be","2026-05-02T03:03:02.870000","2026-05-02T03:03:02.870000","69ee32c21259f0511987060d","elimcoen@gmail.com","false"
"3khnnta18qqmonqjw02","https://app.base44.com/","/games","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","69f56966ff1c09ac4c9b5045","2026-05-02T03:03:02.430000","2026-05-02T03:03:02.430000","69ee32c21259f0511987060d","elimcoen@gmail.com","false"
"3khnnta18qqmonqjw02","https://app.base44.com/","/settings","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","69f564ef0a6c0ecec8d6b65e","2026-05-02T02:43:59.110000","2026-05-02T02:43:59.110000","69ee32c21259f0511987060d","elimcoen@gmail.com","false"
"3khnnta18qqmonqjw02","https://app.base44.com/","/games","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","69f564ea03c4a81c3dc5b4c4","2026-05-02T02:43:54.998000","2026-05-02T02:43:54.998000","69ee32c21259f0511987060d","elimcoen@gmail.com","false"
"3khnnta18qqmonqjw02","https://app.base44.com/","/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36","69f5644325f438de775183db","2026-05-02T02:41:07.017000","2026-05-02T02:41:07.017000","69ee32c21259f0511987060d","elimcoen@gmail.com","false"
